quality_id,line_id,measurement_date,total_produced,passed_inspection,failed_inspection,first_pass_yield,rework_count,scrap_count,created_date
366,6,2024-01-19,796,764,32,95.98,12,6,2024-01-19 00:00:00
367,7,2024-01-19,204,197,7,96.57,1,0,2024-01-19 00:00:00
368,8,2024-01-19,207,196,11,94.69,4,4,2024-01-19 00:00:00
369,9,2024-01-19,937,862,75,92.0,31,27,2024-01-19 00:00:00
370,10,2024-01-19,238,228,10,95.8,1,4,2024-01-19 00:00:00
371,11,2024-01-19,327,313,14,95.72,13,5,2024-01-19 00:00:00
372,12,2024-01-19,298,275,23,92.28,11,4,2024-01-19 00:00:00
373,13,2024-01-19,893,880,13,98.54,3,4,2024-01-19 00:00:00
374,14,2024-01-19,595,571,24,95.97,3,5,2024-01-19 00:00:00
375,15,2024-01-19,596,559,37,93.79,5,10,2024-01-19 00:00:00
376,16,2024-01-19,693,679,14,97.98,0,6,2024-01-19 00:00:00
377,17,2024-01-19,893,850,43,95.18,32,13,2024-01-19 00:00:00
378,18,2024-01-19,966,902,64,93.37,48,22,2024-01-19 00:00:00
379,19,2024-01-19,161,151,10,93.79,0,1,2024-01-19 00:00:00
380,20,2024-01-19,520,514,6,98.85,5,1,2024-01-19 00:00:00
381,1,2024-01-20,929,864,65,93.0,63,8,2024-01-20 00:00:00
382,2,2024-01-20,248,245,3,98.79,2,0,2024-01-20 00:00:00
383,3,2024-01-20,753,736,17,97.74,4,6,2024-01-20 00:00:00
384,4,2024-01-20,756,701,55,92.72,50,24,2024-01-20 00:00:00
385,5,2024-01-20,350,330,20,94.29,13,2,2024-01-20 00:00:00
386,6,2024-01-20,166,153,13,92.17,4,0,2024-01-20 00:00:00
387,7,2024-01-20,179,169,10,94.41,7,4,2024-01-20 00:00:00
388,8,2024-01-20,695,665,30,95.68,20,0,2024-01-20 00:00:00
389,9,2024-01-20,504,468,36,92.86,33,2,2024-01-20 00:00:00
390,10,2024-01-20,138,132,6,95.65,4,3,2024-01-20 00:00:00
391,11,2024-01-20,757,716,41,94.58,27,16,2024-01-20 00:00:00
392,12,2024-01-20,505,480,25,95.05,11,0,2024-01-20 00:00:00
393,13,2024-01-20,646,604,42,93.5,35,2,2024-01-20 00:00:00
394,14,2024-01-20,881,836,45,94.89,43,5,2024-01-20 00:00:00
395,15,2024-01-20,216,203,13,93.98,7,1,2024-01-20 00:00:00
396,16,2024-01-20,582,578,4,99.31,0,2,2024-01-20 00:00:00
397,17,2024-01-20,802,796,6,99.25,0,2,2024-01-20 00:00:00
398,18,2024-01-20,872,815,57,93.46,1,6,2024-01-20 00:00:00
399,19,2024-01-20,733,674,59,91.95,57,4,2024-01-20 00:00:00
400,20,2024-01-20,126,124,2,98.41,1,1,2024-01-20 00:00:00
401,1,2024-01-21,281,266,15,94.66,1,7,2024-01-21 00:00:00
402,2,2024-01-21,107,103,4,96.26,2,1,2024-01-21 00:00:00
403,3,2024-01-21,392,375,17,95.66,10,7,2024-01-21 00:00:00
404,4,2024-01-21,738,707,31,95.8,10,2,2024-01-21 00:00:00
405,5,2024-01-21,336,313,23,93.15,7,8,2024-01-21 00:00:00
406,6,2024-01-21,220,217,3,98.64,1,0,2024-01-21 00:00:00
407,7,2024-01-21,710,694,16,97.75,6,2,2024-01-21 00:00:00
408,8,2024-01-21,238,229,9,96.22,2,2,2024-01-21 00:00:00
409,9,2024-01-21,362,334,28,92.27,9,9,2024-01-21 00:00:00
410,10,2024-01-21,786,773,13,98.35,3,4,2024-01-21 00:00:00
411,11,2024-01-21,800,793,7,99.12,4,3,2024-01-21 00:00:00
412,12,2024-01-21,889,876,13,98.54,4,1,2024-01-21 00:00:00
413,13,2024-01-21,756,700,56,92.59,34,12,2024-01-21 00:00:00
414,14,2024-01-21,906,854,52,94.26,38,8,2024-01-21 00:00:00
415,15,2024-01-21,565,542,23,95.93,1,7,2024-01-21 00:00:00
416,16,2024-01-21,933,902,31,96.68,11,8,2024-01-21 00:00:00
417,17,2024-01-21,871,829,42,95.18,25,13,2024-01-21 00:00:00
418,18,2024-01-21,713,700,13,98.18,3,3,2024-01-21 00:00:00
419,19,2024-01-21,962,910,52,94.59,40,20,2024-01-21 00:00:00
420,20,2024-01-21,474,459,15,96.84,8,5,2024-01-21 00:00:00
421,1,2024-01-22,657,616,41,93.76,31,11,2024-01-22 00:00:00
422,2,2024-01-22,139,128,11,92.09,11,3,2024-01-22 00:00:00
423,3,2024-01-22,865,825,40,95.38,2,19,2024-01-22 00:00:00
424,4,2024-01-22,695,642,53,92.37,12,3,2024-01-22 00:00:00
425,5,2024-01-22,554,542,12,97.83,1,5,2024-01-22 00:00:00
426,6,2024-01-22,999,924,75,92.49,29,23,2024-01-22 00:00:00
427,7,2024-01-22,701,682,19,97.29,0,4,2024-01-22 00:00:00
428,8,2024-01-22,297,277,20,93.27,3,5,2024-01-22 00:00:00
429,9,2024-01-22,789,750,39,95.06,26,8,2024-01-22 00:00:00
430,10,2024-01-22,118,109,9,92.37,1,2,2024-01-22 00:00:00
431,11,2024-01-22,515,474,41,92.04,39,6,2024-01-22 00:00:00
432,12,2024-01-22,313,295,18,94.25,0,6,2024-01-22 00:00:00
433,13,2024-01-22,270,268,2,99.26,1,0,2024-01-22 00:00:00
434,14,2024-01-22,803,772,31,96.14,4,12,2024-01-22 00:00:00
435,15,2024-01-22,861,809,52,93.96,48,12,2024-01-22 00:00:00
436,16,2024-01-22,508,499,9,98.23,3,1,2024-01-22 00:00:00
437,17,2024-01-22,219,207,12,94.52,4,0,2024-01-22 00:00:00
438,18,2024-01-22,662,656,6,99.09,1,0,2024-01-22 00:00:00
439,19,2024-01-22,107,98,9,91.59,1,3,2024-01-22 00:00:00
440,20,2024-01-22,223,215,8,96.41,4,2,2024-01-22 00:00:00
441,1,2024-01-23,576,569,7,98.78,4,0,2024-01-23 00:00:00
442,2,2024-01-23,442,431,11,97.51,9,5,2024-01-23 00:00:00
443,3,2024-01-23,752,724,28,96.28,0,8,2024-01-23 00:00:00
444,4,2024-01-23,175,168,7,96.0,0,0,2024-01-23 00:00:00
445,5,2024-01-23,961,943,18,98.13,10,6,2024-01-23 00:00:00
446,6,2024-01-23,889,847,42,95.28,14,20,2024-01-23 00:00:00
447,7,2024-01-23,466,434,32,93.13,26,7,2024-01-23 00:00:00
448,8,2024-01-23,473,456,17,96.41,2,7,2024-01-23 00:00:00
449,9,2024-01-23,918,874,44,95.21,23,5,2024-01-23 00:00:00
450,10,2024-01-23,370,343,27,92.7,20,0,2024-01-23 00:00:00
451,11,2024-01-23,253,246,7,97.23,6,3,2024-01-23 00:00:00
452,12,2024-01-23,200,184,16,92.0,13,5,2024-01-23 00:00:00
453,13,2024-01-23,860,818,42,95.12,10,9,2024-01-23 00:00:00
454,14,2024-01-23,695,648,47,93.24,12,11,2024-01-23 00:00:00
455,15,2024-01-23,556,529,27,95.14,9,1,2024-01-23 00:00:00
456,16,2024-01-23,780,735,45,94.23,2,11,2024-01-23 00:00:00
457,17,2024-01-23,582,539,43,92.61,21,6,2024-01-23 00:00:00
458,18,2024-01-23,254,236,18,92.91,15,9,2024-01-23 00:00:00
459,19,2024-01-23,732,719,13,98.22,7,5,2024-01-23 00:00:00
460,20,2024-01-23,911,884,27,97.04,11,2,2024-01-23 00:00:00
461,1,2024-01-24,503,499,4,99.2,2,2,2024-01-24 00:00:00
462,2,2024-01-24,575,569,6,98.96,4,0,2024-01-24 00:00:00
463,3,2024-01-24,510,500,10,98.04,8,1,2024-01-24 00:00:00
464,4,2024-01-24,201,192,9,95.52,1,2,2024-01-24 00:00:00
465,5,2024-01-24,986,977,9,99.09,1,0,2024-01-24 00:00:00
466,6,2024-01-24,364,339,25,93.13,8,1,2024-01-24 00:00:00
467,7,2024-01-24,260,244,16,93.85,16,4,2024-01-24 00:00:00
468,8,2024-01-24,473,466,7,98.52,6,3,2024-01-24 00:00:00
469,9,2024-01-24,322,298,24,92.55,21,3,2024-01-24 00:00:00
470,10,2024-01-24,554,512,42,92.42,30,8,2024-01-24 00:00:00
471,11,2024-01-24,194,186,8,95.88,0,3,2024-01-24 00:00:00
472,12,2024-01-24,511,493,18,96.48,9,5,2024-01-24 00:00:00
473,13,2024-01-24,770,711,59,92.34,22,15,2024-01-24 00:00:00
474,14,2024-01-24,858,841,17,98.02,6,4,2024-01-24 00:00:00
475,15,2024-01-24,107,105,2,98.13,2,0,2024-01-24 00:00:00
476,16,2024-01-24,604,573,31,94.87,5,14,2024-01-24 00:00:00
477,17,2024-01-24,129,122,7,94.57,3,0,2024-01-24 00:00:00
478,18,2024-01-24,216,200,16,92.59,4,7,2024-01-24 00:00:00
479,19,2024-01-24,318,305,13,95.91,13,0,2024-01-24 00:00:00
480,20,2024-01-24,780,773,7,99.1,1,3,2024-01-24 00:00:00
481,1,2024-01-25,266,245,21,92.11,7,5,2024-01-25 00:00:00
482,2,2024-01-25,581,560,21,96.39,11,6,2024-01-25 00:00:00
483,3,2024-01-25,365,336,29,92.05,2,9,2024-01-25 00:00:00
484,4,2024-01-25,165,160,5,96.97,5,2,2024-01-25 00:00:00
485,5,2024-01-25,424,399,25,94.1,4,12,2024-01-25 00:00:00
486,6,2024-01-25,508,494,14,97.24,11,7,2024-01-25 00:00:00
487,7,2024-01-25,666,653,13,98.05,2,6,2024-01-25 00:00:00
488,8,2024-01-25,397,367,30,92.44,13,8,2024-01-25 00:00:00
489,9,2024-01-25,310,291,19,93.87,5,4,2024-01-25 00:00:00
490,10,2024-01-25,776,755,21,97.29,2,1,2024-01-25 00:00:00
491,11,2024-01-25,359,353,6,98.33,3,2,2024-01-25 00:00:00
492,12,2024-01-25,998,939,59,94.09,25,13,2024-01-25 00:00:00
493,13,2024-01-25,247,232,15,93.93,4,2,2024-01-25 00:00:00
494,14,2024-01-25,334,331,3,99.1,0,1,2024-01-25 00:00:00
495,15,2024-01-25,400,371,29,92.75,2,12,2024-01-25 00:00:00
496,16,2024-01-25,181,172,9,95.03,8,2,2024-01-25 00:00:00
497,17,2024-01-25,509,470,39,92.34,33,19,2024-01-25 00:00:00
498,18,2024-01-25,928,877,51,94.5,40,22,2024-01-25 00:00:00
499,19,2024-01-25,446,430,16,96.41,7,4,2024-01-25 00:00:00
500,20,2024-01-25,805,766,39,95.16,20,4,2024-01-25 00:00:00
501,1,2024-01-26,166,163,3,98.19,3,1,2024-01-26 00:00:00
502,2,2024-01-26,534,501,33,93.82,12,7,2024-01-26 00:00:00
503,3,2024-01-26,200,198,2,99.0,1,1,2024-01-26 00:00:00
504,4,2024-01-26,109,103,6,94.5,6,2,2024-01-26 00:00:00
505,5,2024-01-26,761,747,14,98.16,1,1,2024-01-26 00:00:00
506,6,2024-01-26,807,795,12,98.51,7,5,2024-01-26 00:00:00
507,7,2024-01-26,206,203,3,98.54,2,1,2024-01-26 00:00:00
508,8,2024-01-26,860,848,12,98.6,3,5,2024-01-26 00:00:00
509,9,2024-01-26,207,202,5,97.58,0,1,2024-01-26 00:00:00
510,10,2024-01-26,656,632,24,96.34,21,0,2024-01-26 00:00:00
511,11,2024-01-26,754,721,33,95.62,27,10,2024-01-26 00:00:00
512,12,2024-01-26,563,549,14,97.51,0,1,2024-01-26 00:00:00
513,13,2024-01-26,670,656,14,97.91,8,3,2024-01-26 00:00:00
514,14,2024-01-26,114,107,7,93.86,5,2,2024-01-26 00:00:00
515,15,2024-01-26,754,709,45,94.03,19,15,2024-01-26 00:00:00
516,16,2024-01-26,346,324,22,93.64,22,3,2024-01-26 00:00:00
517,17,2024-01-26,480,477,3,99.38,3,0,2024-01-26 00:00:00
518,18,2024-01-26,542,529,13,97.6,7,0,2024-01-26 00:00:00
519,19,2024-01-26,196,190,6,96.94,4,2,2024-01-26 00:00:00
520,20,2024-01-26,259,254,5,98.07,2,0,2024-01-26 00:00:00
521,1,2024-01-27,178,172,6,96.63,6,3,2024-01-27 00:00:00
522,2,2024-01-27,916,901,15,98.36,1,4,2024-01-27 00:00:00
523,3,2024-01-27,104,101,3,97.12,1,1,2024-01-27 00:00:00
524,4,2024-01-27,118,109,9,92.37,1,4,2024-01-27 00:00:00
525,5,2024-01-27,435,420,15,96.55,14,4,2024-01-27 00:00:00
526,6,2024-01-27,759,699,60,92.09,39,11,2024-01-27 00:00:00
527,7,2024-01-27,273,262,11,95.97,5,5,2024-01-27 00:00:00
528,8,2024-01-27,906,878,28,96.91,11,0,2024-01-27 00:00:00
529,9,2024-01-27,713,674,39,94.53,36,4,2024-01-27 00:00:00
530,10,2024-01-27,614,567,47,92.35,17,14,2024-01-27 00:00:00
531,11,2024-01-27,847,788,59,93.03,25,16,2024-01-27 00:00:00
532,12,2024-01-27,150,142,8,94.67,3,4,2024-01-27 00:00:00
533,13,2024-01-27,720,696,24,96.67,5,4,2024-01-27 00:00:00
534,14,2024-01-27,178,169,9,94.94,1,0,2024-01-27 00:00:00
535,15,2024-01-27,711,672,39,94.51,17,1,2024-01-27 00:00:00
536,16,2024-01-27,931,904,27,97.1,23,10,2024-01-27 00:00:00
537,17,2024-01-27,949,939,10,98.95,6,1,2024-01-27 00:00:00
538,18,2024-01-27,857,819,38,95.57,1,16,2024-01-27 00:00:00
539,19,2024-01-27,645,641,4,99.38,0,1,2024-01-27 00:00:00
540,20,2024-01-27,614,601,13,97.88,1,6,2024-01-27 00:00:00
541,1,2024-01-28,225,209,16,92.89,3,7,2024-01-28 00:00:00
542,2,2024-01-28,696,657,39,94.4,8,17,2024-01-28 00:00:00
543,3,2024-01-28,252,246,6,97.62,1,1,2024-01-28 00:00:00
544,4,2024-01-28,347,344,3,99.14,1,1,2024-01-28 00:00:00
545,5,2024-01-28,499,477,22,95.59,4,5,2024-01-28 00:00:00
546,6,2024-01-28,102,100,2,98.04,2,0,2024-01-28 00:00:00
547,7,2024-01-28,631,620,11,98.26,6,0,2024-01-28 00:00:00
548,8,2024-01-28,534,498,36,93.26,29,3,2024-01-28 00:00:00
549,9,2024-01-28,367,340,27,92.64,8,12,2024-01-28 00:00:00
550,10,2024-01-28,278,266,12,95.68,11,3,2024-01-28 00:00:00
551,11,2024-01-28,293,272,21,92.83,10,10,2024-01-28 00:00:00
552,12,2024-01-28,603,565,38,93.7,31,8,2024-01-28 00:00:00
553,13,2024-01-28,284,280,4,98.59,0,2,2024-01-28 00:00:00
554,14,2024-01-28,416,405,11,97.36,0,4,2024-01-28 00:00:00
555,15,2024-01-28,358,334,24,93.3,14,9,2024-01-28 00:00:00
556,16,2024-01-28,344,339,5,98.55,2,0,2024-01-28 00:00:00
557,17,2024-01-28,478,463,15,96.86,14,1,2024-01-28 00:00:00
558,18,2024-01-28,732,712,20,97.27,9,2,2024-01-28 00:00:00
559,19,2024-01-28,450,415,35,92.22,21,4,2024-01-28 00:00:00
560,20,2024-01-28,779,772,7,99.1,5,1,2024-01-28 00:00:00
561,1,2024-01-29,990,977,13,98.69,12,0,2024-01-29 00:00:00
562,2,2024-01-29,984,961,23,97.66,11,5,2024-01-29 00:00:00
563,3,2024-01-29,805,791,14,98.26,10,7,2024-01-29 00:00:00
564,4,2024-01-29,606,585,21,96.53,19,3,2024-01-29 00:00:00
565,5,2024-01-29,504,474,30,94.05,25,5,2024-01-29 00:00:00
566,6,2024-01-29,600,561,39,93.5,37,11,2024-01-29 00:00:00
567,7,2024-01-29,564,525,39,93.09,33,3,2024-01-29 00:00:00
568,8,2024-01-29,532,527,5,99.06,0,0,2024-01-29 00:00:00
569,9,2024-01-29,696,648,48,93.1,15,10,2024-01-29 00:00:00
570,10,2024-01-29,206,191,15,92.72,2,3,2024-01-29 00:00:00
571,11,2024-01-29,771,721,50,93.51,6,0,2024-01-29 00:00:00
572,12,2024-01-29,586,553,33,94.37,23,1,2024-01-29 00:00:00
573,13,2024-01-29,282,277,5,98.23,3,2,2024-01-29 00:00:00
574,14,2024-01-29,385,381,4,98.96,2,2,2024-01-29 00:00:00
575,15,2024-01-29,849,836,13,98.47,2,1,2024-01-29 00:00:00
576,16,2024-01-29,242,237,5,97.93,1,0,2024-01-29 00:00:00
577,17,2024-01-29,333,327,6,98.2,0,3,2024-01-29 00:00:00
578,18,2024-01-29,904,848,56,93.81,48,10,2024-01-29 00:00:00
579,19,2024-01-29,820,807,13,98.41,7,0,2024-01-29 00:00:00
580,20,2024-01-29,886,865,21,97.63,18,4,2024-01-29 00:00:00
581,1,2024-01-30,312,300,12,96.15,1,1,2024-01-30 00:00:00
582,2,2024-01-30,591,544,47,92.05,33,11,2024-01-30 00:00:00
583,3,2024-01-30,675,665,10,98.52,8,1,2024-01-30 00:00:00
584,4,2024-01-30,591,571,20,96.62,3,3,2024-01-30 00:00:00
585,5,2024-01-30,214,203,11,94.86,11,4,2024-01-30 00:00:00
586,6,2024-01-30,290,269,21,92.76,20,0,2024-01-30 00:00:00
587,7,2024-01-30,628,578,50,92.04,38,6,2024-01-30 00:00:00
588,8,2024-01-30,557,515,42,92.46,6,19,2024-01-30 00:00:00
589,9,2024-01-30,337,311,26,92.28,14,13,2024-01-30 00:00:00
590,10,2024-01-30,656,618,38,94.21,38,17,2024-01-30 00:00:00
591,11,2024-01-30,672,657,15,97.77,7,0,2024-01-30 00:00:00
592,12,2024-01-30,302,287,15,95.03,8,7,2024-01-30 00:00:00
593,13,2024-01-30,858,841,17,98.02,17,1,2024-01-30 00:00:00
594,14,2024-01-30,198,185,13,93.43,3,3,2024-01-30 00:00:00
595,15,2024-01-30,162,157,5,96.91,4,1,2024-01-30 00:00:00
596,16,2024-01-30,505,471,34,93.27,23,10,2024-01-30 00:00:00
597,17,2024-01-30,415,382,33,92.05,31,0,2024-01-30 00:00:00
598,18,2024-01-30,115,108,7,93.91,3,2,2024-01-30 00:00:00
599,19,2024-01-30,429,415,14,96.74,8,2,2024-01-30 00:00:00
600,20,2024-01-30,974,911,63,93.53,33,6,2024-01-30 00:00:00
601,1,2024-01-31,783,727,56,92.85,32,0,2024-01-31 00:00:00
602,2,2024-01-31,783,752,31,96.04,11,7,2024-01-31 00:00:00
603,3,2024-01-31,629,625,4,99.36,0,0,2024-01-31 00:00:00
604,4,2024-01-31,846,836,10,98.82,4,3,2024-01-31 00:00:00
605,5,2024-01-31,592,570,22,96.28,17,2,2024-01-31 00:00:00
606,6,2024-01-31,448,429,19,95.76,11,3,2024-01-31 00:00:00
607,7,2024-01-31,575,532,43,92.52,23,13,2024-01-31 00:00:00
608,8,2024-01-31,888,836,52,94.14,20,25,2024-01-31 00:00:00
609,9,2024-01-31,340,318,22,93.53,1,7,2024-01-31 00:00:00
610,10,2024-01-31,890,819,71,92.02,52,26,2024-01-31 00:00:00
611,11,2024-01-31,797,786,11,98.62,0,5,2024-01-31 00:00:00
612,12,2024-01-31,778,756,22,97.17,6,3,2024-01-31 00:00:00
613,13,2024-01-31,192,178,14,92.71,12,1,2024-01-31 00:00:00
614,14,2024-01-31,835,795,40,95.21,5,3,2024-01-31 00:00:00
615,15,2024-01-31,704,665,39,94.46,14,0,2024-01-31 00:00:00
616,16,2024-01-31,709,665,44,93.79,13,3,2024-01-31 00:00:00
617,17,2024-01-31,961,897,64,93.34,7,14,2024-01-31 00:00:00
618,18,2024-01-31,599,573,26,95.66,2,7,2024-01-31 00:00:00
619,19,2024-01-31,108,105,3,97.22,1,1,2024-01-31 00:00:00
620,20,2024-01-31,685,662,23,96.64,6,0,2024-01-31 00:00:00
621,1,2024-02-01,524,485,39,92.56,34,18,2024-02-01 00:00:00
622,2,2024-02-01,240,236,4,98.33,0,1,2024-02-01 00:00:00
623,3,2024-02-01,479,459,20,95.82,1,7,2024-02-01 00:00:00
624,4,2024-02-01,247,242,5,97.98,3,0,2024-02-01 00:00:00
625,5,2024-02-01,948,891,57,93.99,44,9,2024-02-01 00:00:00
626,6,2024-02-01,230,216,14,93.91,8,4,2024-02-01 00:00:00
627,7,2024-02-01,589,552,37,93.72,23,10,2024-02-01 00:00:00
628,8,2024-02-01,162,158,4,97.53,2,0,2024-02-01 00:00:00
629,9,2024-02-01,689,668,21,96.95,0,5,2024-02-01 00:00:00
630,10,2024-02-01,833,822,11,98.68,6,3,2024-02-01 00:00:00
631,11,2024-02-01,739,715,24,96.75,4,0,2024-02-01 00:00:00
632,12,2024-02-01,933,889,44,95.28,10,1,2024-02-01 00:00:00
633,13,2024-02-01,736,696,40,94.57,35,19,2024-02-01 00:00:00
634,14,2024-02-01,123,120,3,97.56,2,1,2024-02-01 00:00:00
635,15,2024-02-01,111,109,2,98.2,2,0,2024-02-01 00:00:00
636,16,2024-02-01,682,658,24,96.48,13,8,2024-02-01 00:00:00
637,17,2024-02-01,980,960,20,97.96,8,4,2024-02-01 00:00:00
638,18,2024-02-01,429,408,21,95.1,14,8,2024-02-01 00:00:00
639,19,2024-02-01,898,831,67,92.54,57,16,2024-02-01 00:00:00
640,20,2024-02-01,401,398,3,99.25,0,1,2024-02-01 00:00:00
641,1,2024-02-02,366,338,28,92.35,20,5,2024-02-02 00:00:00
642,2,2024-02-02,186,184,2,98.92,1,1,2024-02-02 00:00:00
643,3,2024-02-02,529,505,24,95.46,8,0,2024-02-02 00:00:00
644,4,2024-02-02,677,662,15,97.78,1,1,2024-02-02 00:00:00
645,5,2024-02-02,846,803,43,94.92,31,10,2024-02-02 00:00:00
646,6,2024-02-02,715,697,18,97.48,7,0,2024-02-02 00:00:00
647,7,2024-02-02,124,114,10,91.94,4,5,2024-02-02 00:00:00
648,8,2024-02-02,180,169,11,93.89,0,2,2024-02-02 00:00:00
649,9,2024-02-02,855,826,29,96.61,1,6,2024-02-02 00:00:00
650,10,2024-02-02,745,712,33,95.57,4,8,2024-02-02 00:00:00
651,11,2024-02-02,902,882,20,97.78,13,5,2024-02-02 00:00:00
652,12,2024-02-02,416,398,18,95.67,0,0,2024-02-02 00:00:00
653,13,2024-02-02,113,104,9,92.04,4,0,2024-02-02 00:00:00
654,14,2024-02-02,123,115,8,93.5,6,2,2024-02-02 00:00:00
655,15,2024-02-02,969,917,52,94.63,39,14,2024-02-02 00:00:00
656,16,2024-02-02,494,474,20,95.95,6,4,2024-02-02 00:00:00
657,17,2024-02-02,849,842,7,99.18,7,2,2024-02-02 00:00:00
658,18,2024-02-02,274,259,15,94.53,0,4,2024-02-02 00:00:00
659,19,2024-02-02,664,639,25,96.23,4,4,2024-02-02 00:00:00
660,20,2024-02-02,505,480,25,95.05,10,7,2024-02-02 00:00:00
661,1,2024-02-03,532,491,41,92.29,12,16,2024-02-03 00:00:00
662,2,2024-02-03,140,136,4,97.14,4,1,2024-02-03 00:00:00
663,3,2024-02-03,856,792,64,92.52,64,7,2024-02-03 00:00:00
664,4,2024-02-03,274,265,9,96.72,1,3,2024-02-03 00:00:00
665,5,2024-02-03,461,430,31,93.28,23,1,2024-02-03 00:00:00
666,6,2024-02-03,670,650,20,97.01,11,9,2024-02-03 00:00:00
667,7,2024-02-03,437,421,16,96.34,9,3,2024-02-03 00:00:00
668,8,2024-02-03,211,199,12,94.31,0,3,2024-02-03 00:00:00
669,9,2024-02-03,988,971,17,98.28,2,7,2024-02-03 00:00:00
670,10,2024-02-03,362,334,28,92.27,13,10,2024-02-03 00:00:00
671,11,2024-02-03,381,364,17,95.54,15,6,2024-02-03 00:00:00
672,12,2024-02-03,999,933,66,93.39,12,2,2024-02-03 00:00:00
673,13,2024-02-03,807,800,7,99.13,3,1,2024-02-03 00:00:00
674,14,2024-02-03,817,766,51,93.76,37,14,2024-02-03 00:00:00
675,15,2024-02-03,511,488,23,95.5,5,5,2024-02-03 00:00:00
676,16,2024-02-03,414,410,4,99.03,0,1,2024-02-03 00:00:00
677,17,2024-02-03,622,584,38,93.89,18,8,2024-02-03 00:00:00
678,18,2024-02-03,488,470,18,96.31,9,5,2024-02-03 00:00:00
679,19,2024-02-03,879,871,8,99.09,8,4,2024-02-03 00:00:00
680,20,2024-02-03,877,818,59,93.27,43,9,2024-02-03 00:00:00
681,1,2024-02-04,186,184,2,98.92,2,0,2024-02-04 00:00:00
682,2,2024-02-04,289,276,13,95.5,12,0,2024-02-04 00:00:00
683,3,2024-02-04,987,914,73,92.6,30,28,2024-02-04 00:00:00
684,4,2024-02-04,747,694,53,92.9,47,21,2024-02-04 00:00:00
685,5,2024-02-04,797,749,48,93.98,31,22,2024-02-04 00:00:00
686,6,2024-02-04,709,695,14,98.03,2,7,2024-02-04 00:00:00
687,7,2024-02-04,866,843,23,97.34,18,1,2024-02-04 00:00:00
688,8,2024-02-04,834,821,13,98.44,13,2,2024-02-04 00:00:00
689,9,2024-02-04,642,634,8,98.75,4,0,2024-02-04 00:00:00
690,10,2024-02-04,105,101,4,96.19,2,1,2024-02-04 00:00:00
691,11,2024-02-04,447,439,8,98.21,8,2,2024-02-04 00:00:00
692,12,2024-02-04,514,481,33,93.58,9,9,2024-02-04 00:00:00
693,13,2024-02-04,673,656,17,97.47,16,7,2024-02-04 00:00:00
694,14,2024-02-04,673,620,53,92.12,30,24,2024-02-04 00:00:00
695,15,2024-02-04,349,333,16,95.42,15,6,2024-02-04 00:00:00
696,16,2024-02-04,922,865,57,93.82,36,15,2024-02-04 00:00:00
697,17,2024-02-04,310,295,15,95.16,1,5,2024-02-04 00:00:00
698,18,2024-02-04,354,332,22,93.79,4,5,2024-02-04 00:00:00
699,19,2024-02-04,214,205,9,95.79,8,3,2024-02-04 00:00:00
700,20,2024-02-04,225,214,11,95.11,8,4,2024-02-04 00:00:00
701,1,2024-02-05,557,525,32,94.25,27,14,2024-02-05 00:00:00
702,2,2024-02-05,542,515,27,95.02,12,12,2024-02-05 00:00:00
703,3,2024-02-05,158,153,5,96.84,0,2,2024-02-05 00:00:00
704,4,2024-02-05,223,215,8,96.41,5,1,2024-02-05 00:00:00
705,5,2024-02-05,489,480,9,98.16,2,2,2024-02-05 00:00:00
706,6,2024-02-05,690,668,22,96.81,19,3,2024-02-05 00:00:00
707,7,2024-02-05,215,205,10,95.35,9,3,2024-02-05 00:00:00
708,8,2024-02-05,965,954,11,98.86,0,4,2024-02-05 00:00:00
709,9,2024-02-05,912,863,49,94.63,48,14,2024-02-05 00:00:00
710,10,2024-02-05,426,410,16,96.24,0,5,2024-02-05 00:00:00
711,11,2024-02-05,966,936,30,96.89,23,6,2024-02-05 00:00:00
712,12,2024-02-05,915,902,13,98.58,9,5,2024-02-05 00:00:00
713,13,2024-02-05,787,772,15,98.09,13,7,2024-02-05 00:00:00
714,14,2024-02-05,147,142,5,96.6,2,1,2024-02-05 00:00:00
715,15,2024-02-05,588,583,5,99.15,0,1,2024-02-05 00:00:00
716,16,2024-02-05,134,126,8,94.03,7,3,2024-02-05 00:00:00
717,17,2024-02-05,156,145,11,92.95,5,5,2024-02-05 00:00:00
718,18,2024-02-05,118,114,4,96.61,2,1,2024-02-05 00:00:00
719,19,2024-02-05,388,364,24,93.81,9,0,2024-02-05 00:00:00
720,20,2024-02-05,755,741,14,98.15,9,5,2024-02-05 00:00:00
721,1,2024-02-06,569,558,11,98.07,2,2,2024-02-06 00:00:00
722,2,2024-02-06,498,495,3,99.4,1,1,2024-02-06 00:00:00
723,3,2024-02-06,364,360,4,98.9,2,2,2024-02-06 00:00:00
724,4,2024-02-06,662,622,40,93.96,21,10,2024-02-06 00:00:00
725,5,2024-02-06,826,801,25,96.97,15,6,2024-02-06 00:00:00
726,6,2024-02-06,953,943,10,98.95,10,3,2024-02-06 00:00:00
727,7,2024-02-06,315,295,20,93.65,10,4,2024-02-06 00:00:00
728,8,2024-02-06,288,265,23,92.01,10,0,2024-02-06 00:00:00
729,9,2024-02-06,678,669,9,98.67,3,0,2024-02-06 00:00:00
730,10,2024-02-06,802,764,38,95.26,30,15,2024-02-06 00:00:00
731,11,2024-02-06,233,223,10,95.71,2,3,2024-02-06 00:00:00
